Date,Open,High,Low,Close,Adj Close,Volume
1995-12-08,1.725328,2.023942,1.692148,1.990763,1.970369,55885600
1995-12-11,2.065417,2.322557,2.057122,2.189839,2.167406,11160500
1995-12-12,2.173249,2.305967,2.123480,2.123480,2.101727,5352700
1995-12-13,2.090301,2.140070,2.073711,2.082006,2.060678,2581400
1995-12-14,2.057122,2.106891,1.775097,1.940994,1.921110,4365600
1995-12-15,1.907814,1.940994,1.874635,1.874635,1.855431,1190400
1995-12-18,1.858045,1.874635,1.642379,1.675559,1.658394,2548200
1995-12-19,1.658969,1.824866,1.658969,1.808276,1.789752,2718500
1995-12-20,1.824866,1.824866,1.775097,1.791687,1.773332,1380300
1995-12-21,1.775097,1.824866,1.775097,1.824866,1.806172,831800
1995-12-22,1.824866,1.824866,1.775097,1.808276,1.789752,797100
1995-12-26,1.824866,1.824866,1.775097,1.775097,1.756913,325500
1995-12-27,1.775097,2.040532,1.775097,2.040532,2.019629,1650100
1995-12-28,1.990763,2.057122,1.907814,2.007353,1.986789,776000
1995-12-29,2.007353,2.189839,2.007353,2.156660,2.134567,1074400
1996-01-02,2.173249,2.189839,2.123480,2.123480,2.101727,565100
1996-01-03,2.123480,2.156660,1.940994,1.940994,1.921110,869500
1996-01-04,1.874635,1.907814,1.791687,1.841456,1.822592,2106700
1996-01-05,1.791687,1.791687,1.675559,1.708738,1.691234,2712500
1996-01-08,1.758507,1.758507,1.692148,1.758507,1.740493,599700
1996-01-09,1.692148,1.758507,1.658969,1.658969,1.641975,1232600
1996-01-10,1.708738,1.708738,1.559431,1.609200,1.592715,1318500
1996-01-11,1.675559,1.891225,1.658969,1.775097,1.756913,1389400
1996-01-12,1.775097,1.808276,1.658969,1.808276,1.789752,1106100
1996-01-15,1.808276,1.940994,1.808276,1.858045,1.839012,1265800
1996-01-16,1.874635,1.874635,1.642379,1.741917,1.724073,590700
1996-01-17,1.725328,1.841456,1.725328,1.808276,1.789752,437000
1996-01-18,1.808276,1.841456,1.791687,1.791687,1.773332,482200
1996-01-19,1.808276,1.858045,1.808276,1.858045,1.839012,409800
1996-01-22,1.824866,1.858045,1.824866,1.841456,1.822592,452000
1996-01-23,2.156660,2.173249,2.023942,2.073711,2.052468,3776400
1996-01-24,2.040532,2.090301,2.032237,2.032237,2.011419,767000
1996-01-25,2.040532,2.106891,2.040532,2.040532,2.019629,628400
1996-01-26,2.106891,2.106891,2.040532,2.106891,2.085308,195900
1996-01-29,2.106891,2.106891,2.040532,2.106891,2.085308,275700
1996-01-30,2.090301,2.189839,2.090301,2.106891,2.085308,545500
1996-01-31,2.140070,2.140070,2.073711,2.106891,2.085308,654000
1996-02-01,2.073711,2.106891,2.057122,2.057122,2.036048,78300
1996-02-02,2.106891,2.305967,2.073711,2.305967,2.282345,941800
1996-02-05,2.289377,2.422095,2.289377,2.388916,2.364444,664500
1996-02-06,2.388916,2.521633,2.388916,2.488454,2.462962,848400
1996-02-07,2.488454,2.521633,2.422095,2.438684,2.413702,1057800
1996-02-08,2.438684,2.471864,2.438684,2.438684,2.413702,227500
1996-02-09,2.438684,2.471864,2.438684,2.471864,2.446542,308900
1996-02-12,2.438684,2.704119,2.438684,2.604581,2.577900,2075000
1996-02-13,2.587992,2.670940,2.554812,2.637761,2.610740,1761600
1996-02-14,2.687530,2.787068,2.637761,2.737299,2.709258,908600
1996-02-15,2.737299,3.019324,2.737299,2.803658,2.774937,1683200
1996-02-16,2.853427,2.936375,2.820247,2.919785,2.889875,675100
1996-02-20,2.870017,2.936375,2.870017,2.878311,2.848826,363100
1996-02-21,2.919785,2.936375,2.870017,2.916675,2.886796,462600
1996-02-22,2.936375,3.284759,2.919785,3.284759,3.251110,916200
1996-02-23,3.317938,3.467245,3.317938,3.409181,3.374258,1428500
1996-02-26,3.400887,3.467245,3.317938,3.467245,3.431727,1282400
1996-02-27,3.483835,3.699501,3.450656,3.633142,3.595924,1668200
1996-02-28,3.599963,3.616553,3.085682,3.135452,3.103332,1538600
1996-02-29,3.102272,3.135452,2.687530,2.886606,2.857036,7919000
1996-03-01,2.853427,2.903196,2.621171,2.820247,2.791357,2647700
1996-03-04,2.870017,3.052503,2.836837,3.035913,3.004814,1496400
1996-03-05,3.118862,3.218400,3.044208,3.135452,3.103332,720300
1996-03-06,3.135452,3.135452,2.952965,3.002734,2.971974,384200
1996-03-07,2.936375,2.936375,2.604581,2.654351,2.627159,2316100
1996-03-08,2.587992,2.604581,2.322557,2.422095,2.397283,3916500
1996-03-11,2.488454,2.571402,2.422095,2.521633,2.495801,4344500
1996-03-12,2.538223,3.069093,2.488454,3.060798,3.029443,5602800
1996-03-13,3.251579,3.409181,2.969555,3.098125,3.066388,4641400
1996-03-14,2.853427,2.903196,2.762183,2.836837,2.807776,17507800
1996-03-15,2.903196,3.019324,2.886606,2.936375,2.906295,5925300
1996-03-18,3.002734,3.019324,2.961260,2.969555,2.939135,1740500
1996-03-19,3.019324,3.019324,2.919785,2.919785,2.889875,2418600
1996-03-20,2.936375,2.936375,2.770478,2.853427,2.824196,2043400
1996-03-21,2.903196,2.903196,2.803658,2.803658,2.774937,949300
